INVENT_ID,UTM_E,UTM_N,TAMBON,DISTRICT,PROVINCE,YEAR_DATA,REMARK,REMARK_2,LONGITUDE,LATITUDE
27276,724937,2162676,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14387341385535,19.54622261861288
27277,724932,2162638,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14382125008854,19.545880014216085
27278,728177,2162773,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.17474912606576,19.54672948535086
27279,724538,2162796,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14008681686927,19.54735140565838
27280,738052,2162935,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.26883412865689,19.547034846802898
27281,725950,2162954,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.1535565632361,19.548618325796333
27282,724795,2162939,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14255207871285,19.548613773603325
27283,728872,2163011,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.18139847764495,19.548798894440008
27284,723944,2163056,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.13445918112279,19.54976640665447
27285,729174,2163337,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.18431494525643,19.551708067479755
27286,737271,2163350,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.26144710802559,19.55087565908701
27287,736503,2163358,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.2541324746299,19.55103940105042
27288,726368,2163422,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.15759467688137,19.552797152143043
27289,731334,2163826,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.20495117342205,19.55587378283115
27290,736413,2163821,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.2533332514487,19.555231047531855
27291,724391,2164025,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.13883281405114,19.55846686499701
27292,724363,2164042,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.13856808894654,19.55862354997181
27293,734721,2164140,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.23725515112272,19.55831219952997
27294,733234,2164211,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.2230984978779,19.559128412943885
27295,735761,2164266,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.2471780650225,19.55932690077265
27296,736396,2164448,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.25324998425262,19.56089494840083
27297,733053,2164512,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.22141148014387,19.561867768516183
27298,733056,2164556,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.22144550376015,19.56226474998075
27299,725396,2164544,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14846929346615,19.563040094371967
27300,724455,2164560,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.13950627923454,19.563291114989617
27301,725352,2164589,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14805549060388,19.56345146893317
27302,726965,2164610,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.16342500277342,19.563457506742683
27303,725349,2164620,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14803061891513,19.563731762300588
27304,725636,2164632,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.15076631069039,19.56380755765357
27305,725051,2164594,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14518845491278,19.563530740565202
27306,724736,2164782,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14220987154393,19.565264183058186
27307,724982,2164808,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.14455665566682,19.565471138888725
27308,738167,2164859,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.27017271800975,19.564394811587984
27309,724439,2165017,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.13940831451735,19.567419995620188
27310,731162,2165093,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.20346815822298,19.56733532765171
27311,736390,2165167,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.25328307446803,19.567388306904544
27312,737271,2165222,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.26168288256748,19.567779925340062
27313,739799,2165245,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.2857686642785,19.56768404879681
27314,732293,2165308,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.21426954913946,19.56914491466038
27315,736392,2165352,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.25332535441922,19.56905863729425
27316,730888,2165436,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.20089985247,19.570464629007077
27317,726844,2165912,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.16242912626359,19.5752292369477
27318,738248,2166000,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.2710887346658,19.574688315633775
27319,730982,2166045,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.20187013309243,19.575953219769993
27320,727762,2166051,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.17119226875145,19.576379397887408
27321,729065,2166079,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.18361011443503,19.576482348842283
27322,732801,2166102,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.21920741825261,19.57625550191415
27323,732690,2166237,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.21816657946312,19.57748760546462
27324,731555,2166484,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.2073833459316,19.579850811087802
27325,737176,2166857,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.26098390455705,19.582555394373635
27326,735969,2167600,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.24957749314383,19.58940862756904
27327,735417,2167599,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.24431796496218,19.58946517180594
27328,735915,2167728,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.24907904677077,19.59057090253679
27329,735754,2167827,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.24755745823612,19.59148402220546
27330,735063,2168578,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.24106749250987,19.59834766137846
27331,735216,2168952,ขุนน่าน,เฉลิมพระเกียรติ,น่าน,0, , ,101.24257216084474,19.601706789964066
27345,718276,2149960,งอบ,ทุ่งช้าง,น่าน,0, , ,101.07895197200239,19.432123920373588
27346,718398,2149972,งอบ,ทุ่งช้าง,น่าน,0, , ,101.08011476187158,19.432218985427333
27347,717313,2150292,งอบ,ทุ่งช้าง,น่าน,0, , ,101.06982242479287,19.435227125227286
27348,713431,2147311,งอบ,ทุ่งช้าง,น่าน,0, , ,101.03253043130233,19.408721922664274
27349,698860,2155641,งอบ,ทุ่งช้าง,น่าน,0, , ,100.89470081195094,19.485459922029175
27350,698811,2155643,งอบ,ทุ่งช้าง,น่าน,0, , ,100.89423434922335,19.48548286967346
27351,698171,2155770,งอบ,ทุ่งช้าง,น่าน,0, , ,100.88815231792694,19.486693638207235
27352,698080,2156971,งอบ,ทุ่งช้าง,น่าน,0, , ,100.8874114049351,19.497550433515357
27353,694976,2155484,งอบ,ทุ่งช้าง,น่าน,0, , ,100.85769323441251,19.4844251689564
27354,695064,2155438,งอบ,ทุ่งช้าง,น่าน,0, , ,100.85852661118852,19.48400107614385
27355,718276,2149960,งอบ,ทุ่งช้าง,น่าน,0, , ,101.07895197200239,19.432123920373588
27356,718398,2149972,งอบ,ทุ่งช้าง,น่าน,0, , ,101.08011476187158,19.432218985427333
27357,692637,2160458,งอบ,ทุ่งช้าง,น่าน,0, , ,100.83592332960953,19.529580130829537
27358,695360,2160017,งอบ,ทุ่งช้าง,น่าน,0, , ,100.86181904825322,19.525331444436784
27359,693572,2158843,งอบ,ทุ่งช้าง,น่าน,0, , ,100.84466530705689,19.514901989696714
27360,693088,2159060,งอบ,ทุ่งช้าง,น่าน,0, , ,100.84007693554145,19.516909015880646
27361,696943,2159414,งอบ,ทุ่งช้าง,น่าน,0, , ,100.87683644002523,19.519728999221194
27362,693164,2158193,งอบ,ทุ่งช้าง,น่าน,0, , ,100.84071225826793,19.509070476631923
27363,691886,2159118,งอบ,ทุ่งช้าง,น่าน,0, , ,100.82863244850563,19.51754907060537
27364,691059,2158614,งอบ,ทุ่งช้าง,น่าน,0, , ,100.82070330068233,19.513076151967063
27365,690696,2158402,งอบ,ทุ่งช้าง,น่าน,0, , ,100.8172239754951,19.5111960198142
27366,690304,2157860,งอบ,ทุ่งช้าง,น่าน,0, , ,100.81343524385191,19.506337814449786
27367,690234,2156924,งอบ,ทุ่งช้าง,น่าน,0, , ,100.81267425152863,19.497889943157112
27368,691124,2155781,งอบ,ทุ่งช้าง,น่าน,0, , ,100.82103606927932,19.48748055234116
27369,691328,2156081,งอบ,ทุ่งช้าง,น่าน,0, , ,100.82300939745463,19.490170779446608
27370,690688,2154594,งอบ,ทุ่งช้าง,น่าน,0, , ,100.81676380348986,19.476800528157884
27371,690633,2154575,งอบ,ทุ่งช้าง,น่าน,0, , ,100.81623807843069,19.476634161143583
27372,691906,2154172,งอบ,ทุ่งช้าง,น่าน,0, , ,100.82832103990025,19.47287204833626
27373,693112,2155063,งอบ,ทุ่งช้าง,น่าน,0, , ,100.83989729689648,19.480803751909434
27374,695345,2154049,งอบ,ทุ่งช้าง,น่าน,0, , ,100.86105953738765,19.471427551805604
27375,706536,2151903,งอบ,ทุ่งช้าง,น่าน,0, , ,100.96739723673205,19.45091900490381
27376,707221,2152071,งอบ,ทุ่งช้าง,น่าน,0, , ,100.97393781462043,19.452365467510226
27377,705316,2151629,งอบ,ทุ่งช้าง,น่าน,0, , ,100.95575128739377,19.44856992366746
27378,705092,2151888,งอบ,ทุ่งช้าง,น่าน,0, , ,100.95364649407952,19.450932192223966
27379,718032,2148538,งอบ,ทุ่งช้าง,น่าน,0, , ,101.07646591129125,19.419308009736568
27380,718204,2148495,งอบ,ทุ่งช้าง,น่าน,0, , ,101.0780982441052,19.418900930834262
27381,694607,2153089,งอบ,ทุ่งช้าง,น่าน,0, , ,100.85393270434486,19.462828445104368
27382,688956,2155673,งอบ,ทุ่งช้าง,น่าน,0, , ,100.80037613925252,19.486711546243658
27383,687155,2156304,งอบ,ทุ่งช้าง,น่าน,0, , ,100.78328482561032,19.492581013415418
27384,686788,2156068,งอบ,ทุ่งช้าง,น่าน,0, , ,100.77976585944032,19.49048367482196
27385,686990,2155992,งอบ,ทุ่งช้าง,น่าน,0, , ,100.78168236405392,19.48977825421196
27386,686915,2155455,งอบ,ทุ่งช้าง,น่าน,0, , ,100.78091495050266,19.484934661237276
27387,687065,2155471,งอบ,ทุ่งช้าง,น่าน,0, , ,100.78234520877211,19.485065128217798
27388,687410,2155515,งอบ,ทุ่งช้าง,น่าน,0, , ,100.78563552089113,19.485430194804625
27389,687677,2155626,งอบ,ทุ่งช้าง,น่าน,0, , ,100.7881895754888,19.486407735659526
27410,676361,2150343,ชนแดน,สองแคว,น่าน,0, , ,100.67991439908116,19.43971716336141
27411,676418,2148798,ชนแดน,สองแคว,น่าน,0, , ,100.68031358591347,19.425755607150332
27412,668288,2153203,ชนแดน,สองแคว,น่าน,0, , ,100.60329241403315,19.466249056950623
27413,682916,2156390,ชนแดน,สองแคว,น่าน,0, , ,100.74291639444084,19.493751151060923
27414,682926,2156170,ชนแดน,สองแคว,น่าน,0, , ,100.7429903679147,19.491762974652215
27415,683000,2156277,ชนแดน,สองแคว,น่าน,0, , ,100.74370557885808,19.49272271635318
27416,674665,2160456,ชนแดน,สองแคว,น่าน,0, , ,100.66469794322782,19.53122050646179
27417,674501,2161026,ชนแดน,สองแคว,น่าน,0, , ,100.66318810848085,19.53638389295721
27418,674413,2161076,ชนแดน,สองแคว,น่าน,0, , ,100.66235425744516,19.536843276371645
27419,672865,2161488,ชนแดน,สองแคว,น่าน,0, , ,100.6476423861378,19.54070014937793
27420,672928,2161285,ชนแดน,สองแคว,น่าน,0, , ,100.64822406250447,19.5388608939877
27421,673123,2162099,ชนแดน,สองแคว,น่าน,0, , ,100.65015683000381,19.546197105568776
27422,671623,2160457,ชนแดน,สองแคว,น่าน,0, , ,100.63571420422724,19.531494215261958
27423,671238,2160582,ชนแดน,สองแคว,น่าน,0, , ,100.63205727983043,19.532656566277932
27424,671040,2160305,ชนแดน,สองแคว,น่าน,0, , ,100.63014561340108,19.530171320384937
27425,668556,2159569,ชนแดน,สองแคว,น่าน,0, , ,100.60641238635935,19.523734532863138
27426,669362,2160087,ชนแดน,สองแคว,น่าน,0, , ,100.6141381379723,19.52834551328139
27427,669389,2160521,ชนแดน,สองแคว,น่าน,0, , ,100.61443435300437,19.53226377887461
27428,668996,2160373,ชนแดน,สองแคว,น่าน,0, , ,100.61067654492771,19.530960225787833
27429,669633,2160168,ชนแดน,สองแคว,น่าน,0, , ,100.61672747361112,19.52905415190675
27430,670845,2154897,ชนแดน,สองแคว,น่าน,0, , ,100.62779873522743,19.481334797601768
27431,674667,2148080,ชนแดน,สองแคว,น่าน,0, , ,100.66357521474447,19.419423156040974
27432,675776,2147347,ชนแดน,สองแคว,น่าน,0, , ,100.6740664779653,19.41270463087514
27433,675512,2147266,ชนแดน,สองแคว,น่าน,0, , ,100.67154549486439,19.411996073107442
27434,675560,2147347,ชนแดน,สองแคว,น่าน,0, , ,100.6720099756226,19.41272357333376
27435,675687,2147333,ชนแดน,สองแคว,น่าน,0, , ,100.67321782898927,19.4125859710087
27436,675751,2147284,ชนแดน,สองแคว,น่าน,0, , ,100.6738226313355,19.41213772008941
27437,675814,2147229,ชนแดน,สองแคว,น่าน,0, , ,100.67441735452498,19.411635354740156
27438,678155,2145605,ชนแดน,สองแคว,น่าน,0, , ,100.69655319891213,19.396758445656662
27439,678866,2145833,ชนแดน,สองแคว,น่าน,0, , ,100.70334320101996,19.3987547290122
27440,678916,2145511,ชนแดน,สองแคว,น่าน,0, , ,100.70378891193016,19.3958415517437
27441,683647,2144874,ชนแดน,สองแคว,น่าน,0, , ,100.74876459948024,19.38965975037152
27442,683633,2144549,ชนแดน,สองแคว,น่าน,0, , ,100.74859997866227,19.38672528347247
27443,683715,2144607,ชนแดน,สองแคว,น่าน,0, , ,100.74938613023296,19.38724169373114
27444,683954,2144755,ชนแดน,สองแคว,น่าน,0, , ,100.75167546767213,19.38855668408608
27445,683002,2148935,ชนแดน,สองแคว,น่าน,0, , ,100.74301565509366,19.42640204595111
27446,683207,2148388,ชนแดน,สองแคว,น่าน,0, , ,100.74491475542033,19.42144221207374
27447,683716,2148106,ชนแดน,สองแคว,น่าน,0, , ,100.74973366362259,19.41884825662579
27448,679072,2149695,ชนแดน,สองแคว,น่าน,0, , ,100.70566824640865,19.433622754839188
27449,671931,2148511,ชนแดน,สองแคว,น่าน,0, , ,100.63756381054299,19.42355341387778
27450,670868,2148938,ชนแดน,สองแคว,น่าน,0, , ,100.62748069134199,19.42750177419044
27451,670607,2149444,ชนแดน,สองแคว,น่าน,0, , ,100.62504093738185,19.43209504507561
27452,670878,2151098,ชนแดน,สองแคว,น่าน,0, , ,100.62777040968614,19.447013473059137
27453,671033,2150957,ชนแดน,สองแคว,น่าน,0, , ,100.62923376839026,19.44572648556539
27454,670302,2151917,ชนแดน,สองแคว,น่าน,0, , ,100.62235867868746,19.45446113856776
27455,671828,2147830,ชนแดน,สองแคว,น่าน,0, , ,100.63652148247066,19.417410398975072
27456,675016,2145411,ชนแดน,สองแคว,น่าน,0, , ,100.66665244336552,19.39528242944151
27457,674748,2145320,ชนแดน,สองแคว,น่าน,0, , ,100.66409276097187,19.394483759037687
27458,674685,2145312,ชนแดน,สองแคว,น่าน,0, , ,100.66349227729819,19.394416980701184
27459,674698,2145461,ชนแดน,สองแคว,น่าน,0, , ,100.6636297159885,19.39576183476453
27460,675979,2144588,ชนแดน,สองแคว,น่าน,0, , ,100.6757439422922,19.38776364110609
27461,676022,2144469,ชนแดน,สองแคว,น่าน,0, , ,100.67614227175494,19.386684891599984
27467,725345,2121316,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.14287299011207,19.172655756870338
27468,723425,2122475,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1247587514818,19.183335170033498
27469,723096,2122625,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.12164893089363,19.18472605846901
27470,723430,2122881,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1248533299657,19.18700130989839
27471,723920,2122616,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1294801377724,19.1845540129503
27472,722914,2122471,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11990118045671,19.183355242727156
27473,723556,2123198,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.12608776359268,19.189850335173958
27474,731896,2111892,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.20400504773362,19.086811597248293
27475,731968,2111141,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.20459919221298,19.080021222938893
27476,728678,2108738,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1730652002704,19.05869078155474
27477,718508,2100296,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0755234560877,18.983557944871475
27478,718566,2100261,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07607018952007,18.983235657654387
27479,718635,2100091,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0767062367871,18.98169291291909
27480,718720,2100063,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0775100802959,18.9814309679731
27481,718919,2100365,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07943322158219,18.984137330951228
27482,718628,2100634,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07670059044862,18.986597889973464
27483,723647,2122505,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.12687235928458,19.18358165271046
27484,725034,2122614,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.14006857733912,19.184412712116426
27485,725345,2121316,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.14287299011207,19.172655756870338
27486,723425,2122475,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1247587514818,19.183335170033498
27487,723096,2122625,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.12164893089363,19.18472605846901
27488,723430,2122881,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1248533299657,19.18700130989839
27489,724271,2122608,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.13281550338763,19.1844429990272
27490,724287,2122601,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.13296677067821,19.184378012090555
27491,723920,2122616,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1294801377724,19.1845540129503
27492,722914,2122471,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11990118045671,19.183355242727156
27493,723556,2123198,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.12608776359268,19.189850335173958
27494,720052,2108683,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.09112969250988,19.059141137692304
27495,720604,2108510,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0963530470709,19.057519162833174
27496,729007,2122658,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.17783686604503,19.184365584023258
27497,728752,2122328,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.17537398632491,19.18141413022371
27498,728707,2122270,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.17493939773901,19.180895405943378
27499,728624,2122176,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.17413936904208,19.18005584625619
27500,728524,2122095,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.173179311603,19.17933559892834
27501,728242,2121660,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.17044755029335,19.175438846816864
27502,721934,2099016,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1079040687804,18.97162991092601
27503,718319,2110712,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0748973305463,19.077652267031013
27504,718132,2108768,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07290257996672,19.060114687815105
27505,718170,2105349,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07287997297716,19.029231264560114
27506,718020,2105482,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0714703772727,19.030448465563346
27507,717758,2105538,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.06898850873799,19.03098213403522
27508,719636,2098174,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.08599406121253,18.9642722865423
27509,719246,2098883,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.08237139019072,18.97071743121687
27510,719054,2099373,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0806036325336,18.975163463460053
27511,718897,2099286,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07910340403123,18.974394447486556
27512,718799,2099370,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07818245389807,18.975163558551543
27513,718660,2099537,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07688155135321,18.976686667259873
27514,719154,2099134,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.08152616829125,18.97299421197771
27515,721250,2098494,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10135165090718,18.966989219577037
27516,722308,2100400,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.1116120328098,18.984089106855333
27517,721863,2101645,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10752882096988,18.99538154477246
27518,722326,2101818,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11194447209596,18.996893857226798
27519,722495,2102192,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11359171041379,19.00025331107444
27520,722847,2102611,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11698172807692,19.003999273320982
27521,721781,2104273,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10704925872025,19.019125291061016
27522,723896,2106698,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.12741169521833,19.040796307557525
27523,724813,2109384,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.13643099499,19.064953858189124
27524,731407,2107461,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.19883205925402,19.046851070610355
27525,733216,2107729,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.21604384787283,19.049065832759613
27526,732270,2107681,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.20705407260874,19.048740029953333
27527,733243,2107407,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.21626163989085,19.046154821725636
27528,733126,2107039,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.21510641913761,19.042844808721117
27529,733115,2107146,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.21501478147931,19.04381236383611
27530,732603,2106512,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.21007673382445,19.038145072684568
27531,739148,2104188,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.27194284597348,19.01640362146552
27532,742014,2101513,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.29882213603906,18.99191080754708
27533,719192,2098663,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.08183407657276,18.9687362174505
27534,719236,2098877,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.08227578464708,18.970664308476792
27535,718519,2101646,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.07577905413916,18.995749614327266
27536,720362,2102495,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0933735812418,19.00322025613685
27537,722181,2102552,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11065138425184,19.003538709146827
27538,721090,2104100,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10046799435857,19.017637540457716
27539,717857,2104268,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.06978659262458,19.019501297988583
27540,717902,2104903,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0702849636799,19.02523166126924
27541,717705,2105027,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.06842803711493,19.026372554495406
27542,719729,2105062,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.08765271333341,19.026472427785063
27543,721012,2105118,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.09984284718239,19.026840089433556
27544,721128,2105201,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10095384511388,19.027577181732404
27545,722926,2105243,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11803297238572,19.027761495536176
27546,721364,2105288,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10320487205527,19.028337419297326
27547,721431,2105335,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10384647459878,19.028754654921748
27548,721641,2105374,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10584515546108,19.029084156813866
27549,722855,2105542,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11739296698956,19.03046963072318
27550,721026,2105681,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10003971797343,19.031923343270705
27551,741656,2105733,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.29594683269009,19.03006122576101
27552,731366,2106079,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.19827832854759,19.03437492464922
27553,721319,2106160,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10287669050184,19.036217784026093
27554,717597,2106302,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.06754496079188,19.037899504553955
27555,720932,2106480,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.09923775197373,19.039149703969453
27556,732078,2106554,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.20509619886685,19.03858399036852
27557,720882,2106557,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.09877164375214,19.039850532591515
27558,717336,2106581,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.06509737554889,19.040447104643935
27559,721914,2106588,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.10857610396317,19.040018819654392
27560,722933,2106798,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.11827758165393,19.041804627618994
27561,719771,2107521,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.08832931129474,19.048676661267624
27562,719870,2107541,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.0892718368371,19.048846649801167
27563,734029,2107601,บ่อเกลือใต้,บ่อเกลือ,น่าน,0, , ,101.22374935122468,19.047817000728234
